#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,-- 101 Things You Can Do at the Bottom of the Pool ,#NAME?,-- Oops!,You're Getting a Brother,-- Things Rich Kids Have[COMMA] But You Never Will,#NAME?,-- Oh[COMMA] the Things That You'll Learn When You Talk to a Stranger!,#NAME?,-- Mommy[COMMA] Where Did Our House Go and Have You Seen My Toys?,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Men are like toilets[COMMA] they're either taken[COMMA] unavaliable[COMMA] taking a piss or just full of s**t.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A student is taking his final exams.,He takes his seat in the exam hall[COMMA] stares at the questions and then in a fit for inspiration takes his shoes off and throws them out of the window.,He then removes his shirt[COMMA] pants and socks.,The teacher[COMMA] alarmed[COMMA] approached him and asked what is going on?, ,"I am only following the instructions -- the test paper states[COMMA] answer the questions in brief.'',
A frat boy gets into the back of a cab and asks the cabbie[COMMA] Do you have enough room up there for a pizza and a six pack of beer?""","The cabbie says[COMMA] ""Sure."" So the frat boy leans forward and throws up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Johnny was walking down the hallway at school.,When he reaches his classroom he looks inside and sees a sub instead of his regular teacher.,Johnny sits down and the teacher says[COMMA] &#147;Now students[COMMA] my name is Ms.,Prussy.,Not the other word[COMMA] this word has an r after the first letter.&#148; Johnny started laughing.,An hour later he forgot her name and said[COMMA] &#147;Your name has an r after the first letter -- is it Ms.,Crunt?&#148;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On the last day of kindergarten[COMMA] all the children brought presents for their teacher.,The florist's son handed the teacher a gift.,"She held up the box and said[COMMA] ""I bet it's some flowers!""",That's right! shouted the little boy.,Then the candy store owner's daughter handed the teacher a gift.,"She held up the box and said[COMMA] ""I bet it's some chocolates!""",That's right! shouted the little girl.,The next gift was from the liquor store owner's son.,The teacher held up the box and saw that it was leaking.,She touched a drop with her finger and tasted it.,Is it wine? she asked.,No[COMMA] the boy answered.,The teacher touched another drop to her tongue.,Is it champagne? she asked.,No[COMMA] the boy answered.,What is it? she said.,A puppy!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: How many teachers does it take to change a light bulb ?,A: Well[COMMA] teachers generally don't change light bulbs[COMMA] but a good teacher can make a dim one brighter!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In order to assure the highest levels of quality work and productivity from students[COMMA] it will be our policy to keep all students well taught through our program of SPECIAL HIGH INTENSITY TEACHING (S.H.I.T.).,We are trying to give our students more S.H.I.T.,than any other schools.,If you feel that you do not receive your share of S.H.I.T.,on the course[COMMA] please see your lecturer.,You will immediately placed at the top of the S.H.I.T.,list and our lecturers are especially skilled at seeing you get all the S.H.I.T.,you can handle.,Students who don't know S.H.I.T.,will be placed in DEPARTMENTAL EDUCATIONAL EVALUATION PROGRAMS (D.E.E.P.,S.H.I.T.).,Those who fail to take D.E.E.P.,S.H.I.T.,seriously will have to go to EDUCATIONAL ATTITUDE TRAINING (E.A.T.,S.H.I.T.).,Since our lecturers took S.H.I.T.,before they graduated[COMMA] they don't have to do S.H.I.T.,anymore[COMMA] as they are all full of S.H.I.T.,already.,If you are full of S.H.I.T.[COMMA] you may be intersted in a job teaching others.,We can add your name to our BASIC UNDERSTANDING LECTURE LIST (B.U.L.L.,S.H.I.T.).,For students who are attending to pursue a carrier in management and consultancy[COMMA] we will refer you to the department of MANAGERIAL OPERATIONAL RESEARCH EDUCATION (M.O.R.E.,S.H.I.T.).,This course emphasizes on how to manage M.O.R.E.,S.H.I.T.,If you have further questions[COMMA] please direct them to our HEAD OF TEACHING SPECIAL HIGH INTENSITY TRAINING (H.O.T.,S.H.I.T.) Thank you[COMMA] BOSS IN GENERAL SPECIAL HIGH INTENSITY TRAINING (B.I.G.,S.H.I.T.) Thank you[COMMA] BOSS IN GENERAL SPECIAL HIGH INTENSITY TRAINING (B.I.G.,S.H.I.T.) ,Sincerely[COMMA] Dean B.,Reel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: How can you tell if a University of Tennessee football player is married?,A: There is tobacco spit on both sides of his pickup truck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q:,What did George W.,Bush get on his S.A.T.'s?,A:,Drool.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The finals of the National Poetry Contest last year came down to two,finalists.,One was a San Francisco State University graduate from an upper-crust family; well-bred[COMMA] well-connected and all that goes with it., The other finalist was a redneck from Texas A & M., Go figure.,The rules of the contest required each finalist to compose a four-line poem,in one minute or less[COMMA] and the poem had to contain the word &#147;Timbuktu.&#148; ,The San Francisco State graduate went first.,About thirty seconds,after the clock started he jumped up and recited the following poem:,&#147;'Slowly across the desert sand,Trekked the dusty caravan., ,Men on camels[COMMA] two by two,Destination -- Timbuktu.&#148;,The audience went wild!,How[COMMA] they wondered if the redneck could top that?!, The clock started again and the redneck sat in silent thought., Finally[COMMA] in the last few seconds[COMMA] he jumped and recited:,&#147;Tim and me[COMMA] a-huntin' went., ,Met three whores in a pop-up tent., ,They was three[COMMA] we was two[COMMA],So I bucked one and Timbuktu&#148;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A blonde get's in her car and notices her steering wheel[COMMA] dashboard[COMMA] and windshield is missing.,She calls the police and reports a theft.,When the police officer comes[COMMA] he looks at,"the blonde who is crying and and says[COMMA] ""Ma'am...you're sitting in the backseat...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advantages,1,It can get really weird ,2,Someone can go for beer without interrupting the proceedings ,3,There's always a hand or mouth free when you need one ,4,Motel rooms split 3 ways are only $13 ,5,You get to watch your best friends making love,6,You get to get watched making love ,7,Simultaneous enjoying intercourse and oral sex has to be experienced to be believed ,8,You get strange looks when you all go out dancing ,9,You get really strange looks when you all go out comparison shopping for condoms , ,10,Enough people to play gin rummy if things don't work out ,11,You can safely check yourself for any homosexual tendencies without actually doing anything about it ,12,"Calling out the wrong name during climax isn't as much of a problem[COMMA] the ""wrong name"" is probably the one on your left ",13,Three-person showers are fantastic , ,14,Three-person naked belly laughs are even better ,15,Three-person kisses are best ,Disadvantages, ,1,It can get really weird ,2,Tougher for three people to decide on pizza toppings ,3,Simultaneous orgasms are even trickier to pull off ,4,You may harbor paranoid thoughts that while you're in the bathroom; the other two are giggling over the pimple on your butt ,5,Trying to find safe places to put your elbows ,6,You get to find out what kind of really sick things your friends like ,7,Queen-sized beds are suddenly smaller than you remember them ,8,Trying to fit 3 names in the little heart when drawing on your notebooks ,9,Morning breath multiplied by 3 ,10,You might discover homosexual tendencies you didn't suspect or want ,11,You might discover homosexual tendencies in one of your friends you didn't suspect or want ,12,You have the option of wrecking twice the normal number of relationships ,13,The odds of boyfriends/spouses walking in on you triple ,14,Sorting clothes quickly when the significant other walks in assumes comical proportions, ,15,Now there are two wet spots to avoid.,,,,,,,,,,,,,,,,,,,,,,
Two football players[COMMA] Bubba and Tiny[COMMA] were taking an important exam.,If they failed[COMMA] they would be on academic probation and not allowed to play in the big game the following week.,The exam was &#147;fill in the blank&#148; and the last question read[COMMA] &#147;Old MacDonald had a_____.&#148; Bubba was stumped -- he had no idea what to answer[COMMA] but he knew he needed to get this one right to be sure he passed.,Making sure the professor wasn't watching[COMMA] he tapped Tiny in the shoulder.,&#147;Tiny[COMMA] what's the answer to the last question?&#148;,Tiny laughed[COMMA] then looked around to make sure the professor hadn't noticed.,He turned to Bubba and said[COMMA] &#147;Bubba[COMMA] you're so stupid.,Everyone knows that Old MacDonald had a FARM.&#148; ,&#147;Oh yeah[COMMA]&#148; said Bubba[COMMA] &#147;I remember now.&#148; he picked up his No.,2 pencil and started to write the answer in the blank.,Then he stopped.,Tapping Tiny on the shoulder[COMMA] he whispered[COMMA] &#147;Tiny[COMMA] how do you spell farm?&#148;,&#147;You are really dumb[COMMA] Bubba.,that's so easy[COMMA]&#148; hissed Tiny[COMMA] &#147;farm is spelled &#145;E-I-E-I-O&#146;.&#148;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I just read Latino high school kids came in fifth on their SATs.,Number one was Chinese -- OK.,Number two was whites -- OK.,Number three was blacks -- OK.,Number four were 'others.' Damn!,A whole race of people defeated by a pronoun.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do you call 40 guys watching the Super Bowl?,A: The Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four college alumni were climbing a mountain one day.,Each was from a different Big Ten school and each proclaimed to be the most loyal of all fans at their alma mater.,As they climbed higher[COMMA] they argued as to which one of them was the most loyal of all.,"They continued to argue all the way up the mountain[COMMA] and finally as they reached the top[COMMA] the Boilermaker hurled himself off the mountain[COMMA] shouting[COMMA] ""This is for Purdue!"" as he fell to his doom.",Not wanting to be out done[COMMA] the Wildcat threw," himself off the mountain proclaiming[COMMA] ""This is for Northwestern!""","Seeing this[COMMA] the Buckeye walked over and shouted[COMMA] ""This is for everyone!!!"" and pushed the Wolverine off the side of the mountain.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A little rabbit is running happily through the forest when he stumbles upon a giraffe rolling a joint.,"The rabbit looks at the giraffe and says[COMMA] ""Giraffe my friend[COMMA] why do you do this?",Come.,Run with me through the forest!,"You''ll feel so much better!"" ",The giraffe looks at him[COMMA] looks at the joint[COMMA] tosses it and goes off running with the rabbit.,Then they come across an elephant doing coke.,"So the rabbit again says[COMMA] ""Elephant my friend[COMMA] why do you do this?",Think about your health.,Come.,"Run with us through the pretty forest[COMMA] you''ll see[COMMA] you''ll feel so good!"" ",The elephant looks at them[COMMA] looks at his razor[COMMA] mirror and coke[COMMA] then tosses them and starts running with the rabbit and giraffe.,The three animals then come across a lion about to shoot up.,"Lion my friend[COMMA] why do you do this?,Think about your health.,Come.,Run with us through the beautiful forest and you''ll feel so good! The lion looks at him[COMMA] puts down his needle[COMMA] and mauls the rabbit.","The giraffe and elephant watch in horror and look at him and ask[COMMA] ""Lion[COMMA] why did you do this?","He was merely trying to help you."" ","The lion answers[COMMA] ""That little bastard!","He makes me run around the forest like a f**king idiot every time he's on ecstasy!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two southern ladies are sitting at the country club by the pool.,"The first southern lady says[COMMA] ""When I had my first child[COMMA] my husband bought me a diamond ring.""","The second lady says[COMMA] ""Well[COMMA] isn't that nice.""","The first lady says[COMMA] ""When my second child was born[COMMA] my husband took me on a cruise.""",The second lady says[COMMA]''well isn't that nice," The first lady continues[COMMA] ""When my third child was born[COMMA] my husband took me on a trip around the world.""","And the second lady says[COMMA] once again[COMMA] ""Well[COMMA] isn't that nice.""","The first lady asks[COMMA] ""Well[COMMA] what did your husband get you when your first child was born?"" The second lady repiles[COMMA] ""My husband sent me to finishing school."" The first lady asks[COMMA] ""Well why did he do that?""","And the second lady says[COMMA] ""So I could learn to say &#145;Well isn't that nice[COMMA]&#146; instead of &#145;F**K YOU&#146;!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two fraternity brothers decide to go sailing one afternoon and become lost.,After twenty hours with nothing to eat or drink[COMMA] one of them spots a lamp floating by.,He picks it up and a genie pops out.,The genie notices the poor condition of the brothers and grants them one wish between the two of them.,"After a lot of arguing over who gets the wish[COMMA] one of them blurts out[COMMA] ""I wish the ocean was made of beer."" ",Magically[COMMA] the ocean turns to beer., ,"Infuriated[COMMA] the other guy yells[COMMA] ""You idiot!","Now we have to piss in the boat!"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There are three types of sex in a marriage.,The first one is Kitchen Sex.,This is when you are newlyweds[COMMA] and you're still having fun[COMMA] so you do it anywhere[COMMA] anytime - but mostly the kitchen.,The second type is Bedroom Sex., This is when you have settled down a bit and probably have kids[COMMA] so you can't do it anywhere except the bedroom.,The third type of sex is Hallway Sex., This is when you pass each other in the hall and say[COMMA] ''Screw you.'',But there's also a fourth kind called Courtroom Sex., This is when you are getting a divorce and you try to screw each other in public.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 An OHIO STATE UNIVERSITY,mortician student walked into the embalming room where a cadaver was lying on the table., Confident that he knew enough now to begin the procedure without his instructor[COMMA] he,began to examine the body., When he rolled it over he was shocked to see a cork in,the man's butt., Mystified[COMMA] he pulled out the cork and immediately heard the,University of Michigan fight song come out of the guy's butt.,Shaken by what had happened,he quickly shoved the cork back into it's original resting place., He then ran to get his,instructor[COMMA] nervously shouting[COMMA], ,Sir[COMMA] you must come[COMMA] you won't believe what I,discovered!, Annoyed by the,interruption[COMMA] he said[COMMA] ,Let's take a look at this astounding discovery., When they entered the,morgue[COMMA] the teacher was also surprised to see the cork[COMMA] so he approached the table and,promptly removed the cork., Upon hearing the University of Michigan fight song he,quickly replaced the cork in the cadavers butt and said[COMMA] ,What's so surprising about,that?, I've heard thousands of assholes sing that song!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: How many Manchester United fans does it take to change a light bulb?,A: Two.,One to change the light bulb and one to drive down to Kent to pick him up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A new teacher tries to make use of her psychology courses.,"The first day of class[COMMA] she starts by saying[COMMA] ""Everyone who thinks they're stupid[COMMA] stand up!""",After a few seconds[COMMA] Little Johnny stands up.,"The teacher asks[COMMA] ""Do you think you're stupid[COMMA] Johnny?""",No[COMMA] ma'am[COMMA] but I hate to see you standing there all by yourself.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As a pre-med student at Washington University in St.,Louis[COMMA] I had to take a difficult class in physics.,One day our professor was discussing a particularly complicated concept.,"A student rudely interrupted to ask[COMMA] ""Why do we have to learn this stuff?"" ",To save lives. The professor responded quickly and continued the lecture.,A few minutes later[COMMA] the same student spoke up again.,So how does physics save lives? he persisted., ,It usually keeps the idiots like you out of medical school[COMMA] replied the professor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What's the difference between nerdy co-eds and blonde co-eds?,A: Nerdy co-eds blow the curve.,blondes blow the professor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<ul>,<li>Good girls loosen a few buttons when it's hot., Bad girls make it hot by loosening a few buttons.,<li>Good girls only own one credit card and rarely use it.,Bad girls only own one bra and rarely use it.,<li>Good girls wax their floors., Bad girls wax their bikini lines.,<li>Good girls blush during love scenes in a movie., Bad girls know they could do it better., <li>Good girls think they're not fully dressed without a strand of pearls., Bad girls think they're fully dressed with just a strand of pearls.,<li>Good girls wear high heels to work., Bad girls wear high heels to bed.,<li>Good girls say[COMMA] ''Don't...,Stop...'',Bad girls say[COMMA] ''Don't Stop...'',</ul>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The dean of a women's college[COMMA] addressing her charges[COMMA] concluded[COMMA] ""...and",remember[COMMA] young ladies[COMMA] you represent not only your own honor but that,of the school., When approached by young men[COMMA] ask yourself:,Is an,hour's pleasure worth a lifetime of disgrace?, Now[COMMA] are there any,"questions?""","A young lady immediately raised her hand and said[COMMA] ""Tell me[COMMA] how do you make it last an hour?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do a virgin and Harvard University have in common?, ,They're both hard to get into.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$ Michael Jordan having ,retired[COMMA],with $40 million in endorsements[COMMA] makes $178[COMMA]100 a day[COMMA] working or not.,$ If he sleeps 7 hours a night[COMMA] he makes,$52[COMMA]000 every night while visions of sugarplums dance in his head.,$ If he goes to see a movie[COMMA] it'll cost him,$7.00[COMMA] but he'll make $18[COMMA]550 while he's there.,$ If he decides to have a 5 minute egg[COMMA] he'll,make $618 while boiling it.,$ He makes $7[COMMA]415/hr more than minimum wage.,$ He'll make $3[COMMA]710 while watching each,episode of Friends.,$ If he wanted to save up for a new Acura NSX,($90[COMMA]000) it would take him a whole 12 hours.,$ If someone were to hand him his salary and,endorsement money[COMMA] they would have to do it at the rate of $2.00 every second.,$ He'll probably pay around $200 for a nice,round of golf[COMMA] but will be reimbursed $33[COMMA]390 for that round.,$ Assuming he puts the federal maximum of 15%,of his income into a tax deferred account (401k)[COMMA] his contributions will hit the federal,cap of $9500 at 8:30 a.m.,on January 1st.,$ If you were given a penny for every 10,dollars he made[COMMA] you 'd be living comfortably at $65[COMMA]000 a year.,$ He'll make about $19.60 while watching the,100 meter dash in the Olympics[COMMA] and about $15[COMMA]600 during the Boston Marathon.,$ While the common person is spending about,$20 for a meal in his trendy Chicago restaurant[COMMA] he'll pull in about $5600.,$ This year[COMMA] he'll make more than twice as,much as all U.S.,past presidents for all of their terms combined.,Amazing isn't it?, However...,$ If Jordan saves 100% of his income for the,next 450 years[COMMA] he'll still have less than Bill Gates has today.,$$$ Game over., Nerd wins.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's the first day of school[COMMA] and the teacher announces to the class that they will learn to speak like grownups this year.,To demonstrate[COMMA] she asks the kids what they did this summer.,"The first child says[COMMA] ""I went on a choo-choo train ride.""","No[COMMA] the teacher says[COMMA] ""you went on a train ride.""","The second child says ""I went on a tug-tug boat ride.""","No[COMMA] the teacher says[COMMA] ""you went on a boat ride.""","The third child says[COMMA] full of pride[COMMA] ""I read a book."" ""Which one?"" asks the teacher.",Winnie-the-S**t!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This guy is standing outside on his balcony on the 5th floor of his apartment when he spots this gorgeous babe sunbathing on the 3rd floor balcony wearing the skimpiest bathing suit he's ever seen.,He watches her for 3 days straight[COMMA] and can't stand it any longer., He sends down a note on a piece of string: ''If you want me to make love to you please pull on the string once.,"If not please pull slowly 20 times and then faster another 10.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.Stick your palm open under the stall wall and ask your neighbor[COMMA] ''May I borrow a highlighter?'', ,2,''Uh-oh[COMMA] I knew I shouldn't put my lips on that.'',3,Cheer and clap loudly every time somebody breaks the silence with a bodily function noise.,4, ''Hmmm[COMMA] I've never seen that color before.'', ,5,''Damn[COMMA] this water is cold.'', ,6,Grunt and strain real loud for 30 seconds and then drop a cantaloupe into the toilet bowl from a high place and sigh relaxingly.,7,''Now how did that get there?'', ,8,''Hummus.,Reminds me of hummus.'', ,9,Fill up a large flask with Mountian Dew.,Squirt it erratically under the stall walls of your neighbors while yelling[COMMA]''Whoa!,Easy boy!!'', ,10,'' Interesting....more sinkers than floaters'', ,11,Using a small squeeze tube[COMMA] spread peaunt butter on a wad of toliet paper and drop under the stall wall of your neighbor.,"Then say[COMMA]''Whoops[COMMA] could you kick that back over here[COMMA] please?""", ,12, ''C'mon Mr.,Happy!,"Don't fall asleep on me!!""", ,13, ''Boy[COMMA] that sure looks like a maggot'', ,14,''Damn[COMMA] I knew that drain hole was a little too small.,Now what am I gonna do?'', ,15,Play a well-known drum cadence over and over again on your butt cheeks.,16,Before you unroll toliet paper[COMMA] conspicusly lay down your ''Cross-Dressers Anonymous'' newsletter on the floor visiable to the adjacent stall.,17,Lower a small mirror underneath the stall wall and adjust it so you can see your neighbor and say[COMMA] ''Peek-a-boo!'', ,18,Drop a D-cup bra on the floor under the stall wall and sing ''Born Free.'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A guy went to a whore house and asked the lady if she had a woman that could handle 16 inches.,Hmm[COMMA] said the madam.,"I'm not sure.,Try the first door on the right. So the guy went inside[COMMA] stuck it in[COMMA] and immediately heard screams.","It's too big!,Take it out! So he went to the madam.","No[COMMA] really.,I need someone who can handle 16 inches.",Hmm[COMMA] said the madam.,Try the last door. So the guy went inside[COMMA] stuck it in[COMMA] and had the time of his life[COMMA] surprised that there was no scream at all.,In fact[COMMA] he heard no sounds at all.,Puzzled[COMMA] he finished up and pulled out.,Talk to me[COMMA] baby.,Moo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two retired professors were vacationing with their wives at a hotel in the Catskills.,They were sitting on the veranda one summer evening[COMMA] watching the sun set.,"The history professor asked the psychology professor[COMMA] ""Have you read Marx?""","To which the professor of psychology replied[COMMA] ""Yes and I think it's these pesky wicker chairs.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A visiting professor at the University of West Virginia gives a seminar on the supernatural.,"To get a feel for his audience[COMMA] he asks[COMMA] ""How many people here believe in ghosts?""",About 40 students raise their hands.,Well[COMMA] that's a good start[COMMA] says the professor.,How many have seen a ghost?,About 20 students raise their hands.,"The professor asks[COMMA] ""Has anyone ever touched a ghost?""",Three students raise their hands.,OK[COMMA] says the professor.,I'm curious -- have any of you ever made love to a ghost?,One student way in the back raises his hand.,The professor is astonished.,"He takes a step back and says[COMMA] ""Sir[COMMA] would you be willing to come up here and tell us about your experience?""",The student make his way up to the podium.,"The professor says[COMMA] ""Thank you for being so honest.","Now[COMMA] please[COMMA] tell us what it's like to have sex with a ghost.""","The student replies[COMMA] ""Ghost?!","Dang[COMMA] I thought you was talkin' about 'goats.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What did the blonde say after college?,Will that be paper or plastic?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An 80 year old man was having his annual checkup when the doctor asked how he was feeling.,''I've never been better!'' he boasted.,''I've got an 18 year old bride who's pregnant and having my child!,What do you think about that?'' ,The doctor considered this for a moment[COMMA] then said[COMMA] ''Let me tell you a story.,I knew a guy who was an avid hunter.,He never missed a season.,But one day he went out in a bit of a hurry and accidentally grabbed his umbrella instead of his gun.'' The doctor continued[COMMA] ''So he was in the woods and suddenly a grizzly bear appeared in front of him!,He raised up his umbrella[COMMA] pointed it at the bear and squeezed the handle.,And do you know what happened?'' the doctor queried.,Dumbfounded[COMMA] the old man replied[COMMA] ''No[COMMA] what?'' ,The doctor continued[COMMA] ''The bear dropped dead in front of him.'' ,''That's impossible!'' exclaimed the old man.,''Someone else must of shot the bear.'' ,''That's kind of what I'm getting at[COMMA]'' replied the doctor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Once there was a blonde who wanted to prove to people that she wasn't just a dumb blonde.,"So she asked her friend ""how could I show people I'm not just a dumb blonde?""","Her friend says[COMMA] ""First learn all the provinces and their capitals.""",So that week the blonde learned them.,The next week she was at a party and a man asked a question.,"The blonde says[COMMA] ""I know the anwser!"" ","Then the man said "" What would you know?","You're just a dumb blonde?"" ","Then the blonde says[COMMA] ""I'll have you know I'm not just a dumb blonde[COMMA] I know all the provinces and their capitals.""","Then the man said[COMMA] "" Okay[COMMA] Saskatchewan.""",The blonde started to grin.,What are you grinning about? said the man.,"The blonde said[COMMA] ""Easy.","S.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A grade school teacher asks her students what their parents do for a living.,"Billy proudly stands up and announces[COMMA] ""My daddy plays piano in a whorehouse.""",The teacher is aghast and promptly changes the subject.,Later that day[COMMA] she calls Billy's mother and explains what Billy said.,"Billy's mother says[COMMA] ""Actually[COMMA] his father's an attorney[COMMA] but how can we explain a thing like that to a seven-year-old?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two guys and a girl were sitting at a bar talking about their jobs.,One guy says[COMMA] ''I'm a YUPPIE...ya know...Young[COMMA] Urban[COMMA] Professional., The second guy says[COMMA] ''I'm a DINK,..ya know...Double Income No Kids.'' They asked the woman[COMMA] ''What are you?'',She replied..., ''I'm a WIFE...ya know...,WASH[COMMA],IRON[COMMA] F**K[COMMA] ETC.'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It was tough for me[COMMA] got caught up: cutting class[COMMA] drinking[COMMA] smoking[COMMA] gambling[COMMA] raping and pillaging the town.,What I'm trying to tell you is the fifth grade was hell for me[COMMA] alright?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I used to wonder[COMMA] how come you can't graduate church?,It ain't but one book -- can't we finish this one book?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
